State Code,State,Program Code,Program Name,Type of Program,Article Number,Article URL,Pathway
NM,New Mexico,BASCH12,Secondary Science- Chemistry,Initial,2392,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NM-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1125, 
NM,New Mexico,BSSESC,Secondary Science- Chemistry,Initial,2392,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NM-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1125, 
NM,New Mexico,BASCG12,Secondary Science- Geology/Earth & Space Science,Initial,2392,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NM-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1125, 
NM,New Mexico,BSSESE,Secondary Science- Geology/Earth & Space Science,Initial,2392,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NM-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1125, 
NM,New Mexico,BASCPH12,Secondary Science- Physics,Initial,2392,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NM-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1125, 
NM,New Mexico,BSSESP,Secondary Science- Physics,Initial,2392,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NM-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1125, 
NM,New Mexico,MATSS12,Secondary Social Science,Initial,2390,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NM-Social-Science-Certification-and-Exam-Requirements/ta-p/1121, 
NM,New Mexico,PBSS12,Secondary Social Science,Initial,2390,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NM-Social-Science-Certification-and-Exam-Requirements/ta-p/1121, 
NM,New Mexico,BASS12,Social Science Education,Initial,2390,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NM-Social-Science-Certification-and-Exam-Requirements/ta-p/1121, 
NM,New Mexico,BASPMM,Special Education - Mild to Moderate,Initial,NO SH#,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NM-BA-Special-Education-Mild-to-Moderate-Program-Not-Available/ta-p/8473, 
NM,New Mexico,BASP,Special Education/Elementary Education,Initial,2360,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NM-BA-Special-Education-Elementary-Education-Certification-and/ta-p/1119, 
NM,New Mexico,BASPEE,Special Education/Elementary Education,Initial,2360,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NM-BA-Special-Education-Elementary-Education-Certification-and/ta-p/1119, 
NM,New Mexico,MSCIN,Curriculum and Instruction,Non-Licensure,0,EXEMPT, 
NM,New Mexico,BAES,Educational Studies,Non-Licensure,0,EXEMPT, 
NM,New Mexico,MAES,Educational Studies,Non-Licensure,0,EXEMPT, 
NM,New Mexico,MEDID,Instructional Design,Non-Licensure,0,EXEMPT, 
NM,New Mexico,MEDLT,Learning and Technology,Non-Licensure,0,EXEMPT, 
NM,New Mexico,MAMEK6,Mathematics Education,Non-Licensure,0,EXEMPT, 
NM,New Mexico,ENDELL,English as a Second Language,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MAELLP12,English as a Second Language,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MAME9,Foundational/Middle Grades Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MAMEMG,Foundational/Middle Grades Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MASE9,Foundational/Middle Grades Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MASEMG,Foundational/Middle Grades Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MAME12,Secondary Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MAMES,Secondary Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MASEB12,Secondary Science- Biology/Life Sciences,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MASESB,Secondary Science- Biology/Life Sciences,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MASECH12,Secondary Science- Chemistry,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MASESC,Secondary Science- Chemistry,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MASEG12,Secondary Science- Geology/Earth & Space Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MASESE,Secondary Science- Geology/Earth & Space Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MASEPH12,Secondary Science- Physics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MASESP,Secondary Science- Physics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NM,New Mexico,MSSP,Special Education,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,BAELED,Elementary Education,Initial,1936,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Elementary-Education-Certification-and-Exam-Requirements/ta-p/1296,Approved
NV,Nevada,BAISK8,Elementary Education,Initial,1936,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Elementary-Education-Certification-and-Exam-Requirements/ta-p/1296,Approved
NV,Nevada,MATELED,Elementary Education,Initial,1936,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Elementary-Education-Certification-and-Exam-Requirements/ta-p/1296,Approved
NV,Nevada,MATELK8,Elementary Education,Initial,1936,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Elementary-Education-Certification-and-Exam-Requirements/ta-p/1296,Approved
NV,Nevada,PBELED,Elementary Education,Initial,1936,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Elementary-Education-Certification-and-Exam-Requirements/ta-p/1296,Approved
NV,Nevada,PBELK8,Elementary Education,Initial,1936,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Elementary-Education-Certification-and-Exam-Requirements/ta-p/1296,Approved
NV,Nevada,MATEES,Secondary English,Initial,NO SH#,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-English-Certification-and-Exam-Requirements-ARL/ta-p/5287,Approved
NV,Nevada,MATENG12,Secondary English,Initial,NO SH#,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-English-Certification-and-Exam-Requirements-ARL/ta-p/5287,Approved
NV,Nevada,BAMA12,Secondary Mathematics,Initial,1940,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/711,Approved
NV,Nevada,BSMES,Secondary Mathematics,Initial,1940,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/711,Approved
NV,Nevada,MATMA12,Secondary Mathematics,Initial,1940,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/711,Approved
NV,Nevada,MATMES,Secondary Mathematics,Initial,1940,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/711,Approved
NV,Nevada,PBMA12,Secondary Mathematics,Initial,1940,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/711,Approved
NV,Nevada,MATSC12,Secondary Science,Initial,1941,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Science-Certification-and-Exam-Requirements/ta-p/709,Approved
NV,Nevada,MATSES,Secondary Science,Initial,1941,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Science-Certification-and-Exam-Requirements/ta-p/709,Approved
NV,Nevada,PBSC12,Secondary Science,Initial,1941,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Science-Certification-and-Exam-Requirements/ta-p/709,Approved
NV,Nevada,BASCB12,Secondary Science- Biology/Life Sciences,Initial,1941,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Science-Certification-and-Exam-Requirements/ta-p/709,Approved
NV,Nevada,BSSESB,Secondary Science- Biology/Life Sciences,Initial,1941,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Science-Certification-and-Exam-Requirements/ta-p/709,Approved
NV,Nevada,BASCH12,Secondary Science- Chemistry,Initial,1941,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Science-Certification-and-Exam-Requirements/ta-p/709,Approved
NV,Nevada,BSSESC,Secondary Science- Chemistry,Initial,1941,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Science-Certification-and-Exam-Requirements/ta-p/709,Approved
NV,Nevada,BASCG12,Secondary Science- Geology/Earth & Space Science,Initial,1941,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Science-Certification-and-Exam-Requirements/ta-p/709,Approved
NV,Nevada,BSSESE,Secondary Science- Geology/Earth & Space Science,Initial,1941,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Science-Certification-and-Exam-Requirements/ta-p/709,Approved
NV,Nevada,BASCPH12,Secondary Science- Physics,Initial,1941,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Science-Certification-and-Exam-Requirements/ta-p/709,Approved
NV,Nevada,BSSESP,Secondary Science- Physics,Initial,1941,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Secondary-Science-Certification-and-Exam-Requirements/ta-p/709,Approved
NV,Nevada,BASP,Special Education/Elementary Education,Initial,1913,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-BA-Special-Education-Elementary-Education-Certification-and/ta-p/1041,Approved
NV,Nevada,BASPEE,Special Education/Elementary Education,Initial,1913,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-BA-Special-Education-Elementary-Education-Certification-and/ta-p/1041,Approved
NV,Nevada,ENDEDL,Educational Leadership,Initial,1849,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Educational-Leadership-Certification-Requirements-Direct/ta-p/1593,Direct
NV,Nevada,ENDEDLST,Educational Leadership,Initial,1849,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Educational-Leadership-Certification-Requirements-Direct/ta-p/1593,Direct
NV,Nevada,ENDEDLSTE,Educational Leadership,Initial,1849,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Educational-Leadership-Certification-Requirements-Direct/ta-p/1593,Direct
NV,Nevada,ENDEDLSTS,Educational Leadership,Initial,1849,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Educational-Leadership-Certification-Requirements-Direct/ta-p/1593,Direct
NV,Nevada,MSEDL,Educational Leadership,Initial,1849,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Educational-Leadership-Certification-Requirements-Direct/ta-p/1593,Direct
NV,Nevada,MSEDLST,Educational Leadership,Initial,1849,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Educational-Leadership-Certification-Requirements-Direct/ta-p/1593,Direct
NV,Nevada,MSEDLSTE,Educational Leadership,Initial,1849,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Educational-Leadership-Certification-Requirements-Direct/ta-p/1593,Direct
NV,Nevada,MSEDLSTS,Educational Leadership,Initial,1849,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Educational-Leadership-Certification-Requirements-Direct/ta-p/1593,Direct
NV,Nevada,BASC9,Foundational/Middle Grades Science,Initial,1938,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Middle-Grades-Science-Certification-and-Exam-Requirements/ta-p/1406,Direct
NV,Nevada,BSSEMG,Foundational/Middle Grades Science,Initial,1938,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Middle-Grades-Science-Certification-and-Exam-Requirements/ta-p/1406,Direct
NV,Nevada,MATSC9,Foundational/Middle Grades Science,Initial,1938,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Middle-Grades-Science-Certification-and-Exam-Requirements/ta-p/1406,Direct
NV,Nevada,PBSC9,Foundational/Middle Grades Science,Initial,1938,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Middle-Grades-Science-Certification-and-Exam-Requirements/ta-p/1406,Direct
NV,Nevada,BAECE,Early Childhood Education,Initial,1935,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Early-Childhood-Education-Certification-and-Exam-Requirements/ta-p/1403,Reciprocity
NV,Nevada,BAMA9,Foundational/Middle Grades Mathematics,Initial,1937,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Middle-Grades-Mathematics-Certification-and-Exam-Requirements/ta-p/1402,Reciprocity
NV,Nevada,BSMEMG,Foundational/Middle Grades Mathematics,Initial,1937,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Middle-Grades-Mathematics-Certification-and-Exam-Requirements/ta-p/1402,Reciprocity
NV,Nevada,MATMA9,Foundational/Middle Grades Mathematics,Initial,1937,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Middle-Grades-Mathematics-Certification-and-Exam-Requirements/ta-p/1402,Reciprocity
NV,Nevada,MATMEMG,Foundational/Middle Grades Mathematics,Initial,1937,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Middle-Grades-Mathematics-Certification-and-Exam-Requirements/ta-p/1402,Reciprocity
NV,Nevada,PBMA9,Foundational/Middle Grades Mathematics,Initial,1937,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Middle-Grades-Mathematics-Certification-and-Exam-Requirements/ta-p/1402,Reciprocity
NV,Nevada,MATEES,Secondary English,Initial,NO SH#,https://cm.wgu.edu/t5/Teacher-Licensure-Information/Nevada-MAT-Secondary-English-Exam-Requirements-Reciprocity/ta-p/1791,Reciprocity
NV,Nevada,MATENG12,Secondary English,Initial,NO SH#,https://cm.wgu.edu/t5/Teacher-Licensure-Information/Nevada-MAT-Secondary-English-Exam-Requirements-Reciprocity/ta-p/1791,Reciprocity
NV,Nevada,MATSS12,Secondary Social Science,Initial,1939,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Social-Science-Certification-and-Exam-Requirements/ta-p/1407,Reciprocity
NV,Nevada,PBSS12,Secondary Social Science,Initial,1939,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Social-Science-Certification-and-Exam-Requirements/ta-p/1407,Reciprocity
NV,Nevada,BASS12,Social Science Education,Initial,1939,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-Social-Science-Certification-and-Exam-Requirements/ta-p/1407,Reciprocity
NV,Nevada,BASPMM,Special Education - Mild to Moderate,Initial,NO SH#,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NV-BA-Special-Education-Mild-to-Moderate-Certification-and-Exam/ta-p/8026,Reciprocity
NV,Nevada,MSCIN,Curriculum and Instruction,Non-Licensure,0,EXEMPT, 
NV,Nevada,BAES,Educational Studies,Non-Licensure,0,EXEMPT, 
NV,Nevada,MAES,Educational Studies,Non-Licensure,0,EXEMPT, 
NV,Nevada,MEDID,Instructional Design,Non-Licensure,0,EXEMPT, 
NV,Nevada,MEDLT,Learning and Technology,Non-Licensure,0,EXEMPT, 
NV,Nevada,MAMEK6,Mathematics Education,Non-Licensure,0,EXEMPT, 
NV,Nevada,ENDELL,English as a Second Language,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MAELLP12,English as a Second Language,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MAME9,Foundational/Middle Grades Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MAMEMG,Foundational/Middle Grades Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MASE9,Foundational/Middle Grades Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MASEMG,Foundational/Middle Grades Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MAME12,Secondary Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MAMES,Secondary Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MASEB12,Secondary Science- Biology/Life Sciences,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MASESB,Secondary Science- Biology/Life Sciences,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MASECH12,Secondary Science- Chemistry,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MASESC,Secondary Science- Chemistry,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MASEG12,Secondary Science- Geology/Earth & Space Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MASESE,Secondary Science- Geology/Earth & Space Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MASEPH12,Secondary Science- Physics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MASESP,Secondary Science- Physics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NV,Nevada,MSSP,Special Education,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
NY,New York,BAECE,Early Childhood Education,Initial,2041,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NY-Early-Childhood-Education-Certification-and-Exam-Requirements/ta-p/1079, 
NY,New York,ENDEDL,Educational Leadership,Initial,1856,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NY-Educational-Leadership-Certification-Requirements/ta-p/1502, 
NY,New York,ENDEDLST,Educational Leadership,Initial,1856,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NY-Educational-Leadership-Certification-Requirements/ta-p/1502, 
NY,New York,ENDEDLSTE,Educational Leadership,Initial,1856,https://cm.wgu.edu/t5/Teacher-Licensure-Information/NY-Educational-Leadership-Certification-Requirements/ta-p/1502, 
